2025-05-11T17:04:50.844112
2025-05-11T17:04:51.848987
2025-05-11T17:04:52.852349
2025-05-11T17:04:53.855975
2025-05-11T17:04:54.859615
2025-05-11T17:04:55.863195
2025-05-11T17:04:56.867028
2025-05-11T17:04:57.870721
2025-05-11T17:04:58.874260
2025-05-11T17:16:51.493638,11523,2437,9951,2471,2869,899,2028,2437,456
2025-05-11T17:16:52.497399,11533,2438,9960,2472,2870,899,2029,2438,456
2025-05-11T17:16:53.501150,11546,2441,9970,2475,2873,899,2032,2441,456
2025-05-11T17:16:54.504826,11551,2442,9974,2476,2874,899,2033,2442,456
2025-05-11T17:16:55.508517,11570,2452,9989,2486,2887,905,2040,2452,459
2025-05-11T17:16:56.512260,11591,2453,10009,2487,2888,905,2041,2453,459
2025-05-11T17:16:57.515735,11608,2456,10023,2490,2891,905,2044,2456,459
2025-05-11T17:16:58.519278,11628,2457,10042,2491,2892,905,2045,2457,459
2025-05-11T17:16:59.522928,11643,2460,10054,2494,2895,905,2048,2460,459
2025-05-11T17:17:00.526624,11653,2468,10062,2502,2906,911,2053,2468,462
2025-05-11T17:17:01.530628,11664,2471,10070,2505,2909,911,2056,2471,462
2025-05-11T17:17:02.536714,11674,2472,10079,2506,2910,911,2057,2472,462
2025-05-11T17:17:03.540483,11681,2475,10083,2509,2913,911,2060,2475,462
2025-05-11T17:17:04.544494,11699,2476,10100,2510,2914,911,2061,2476,462
2025-05-11T17:17:05.548508,11719,2486,10116,2520,2927,917,2068,2486,465
2025-05-11T17:17:06.552205,11737,2487,10133,2521,2928,917,2069,2487,465
2025-05-11T17:17:07.555814,11755,2490,10148,2524,2931,917,2072,2490,465
2025-05-11T17:17:08.559625,11764,2491,10156,2525,2932,917,2073,2491,465
2025-05-11T17:17:09.563175,11767,2494,10156,2528,2935,917,2076,2494,465
2025-05-11T17:17:10.566646,11772,2502,10159,2536,2946,923,2081,2502,468
2025-05-11T17:17:11.570223,11775,2505,10159,2539,2949,923,2084,2505,468
2025-05-11T17:17:12.573899,11776,2506,10159,2540,2950,923,2085,2506,468
2025-05-11T17:17:13.577442,11779,2509,10159,2543,2953,923,2088,2509,468
2025-05-11T17:17:14.581059,11780,2510,10159,2544,2954,923,2089,2510,468
2025-05-11T17:17:15.584628,11787,2520,10162,2554,2967,929,2096,2520,471
2025-05-11T17:17:16.588219,11788,2521,10162,2555,2968,929,2097,2521,471
2025-05-11T17:17:17.591744,11791,2524,10162,2558,2971,929,2100,2524,471
